ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
,OX - Balíkovna,555134.0,Pardubice,53042,náměstí Jana Pernera,217.0,,
,OX - Balíkovna,555134.0,Pardubice,53046,Palackého třída,1233.0,,
,OX - Balíkovna,574864.0,Čepí,53338,,79.0,,
,OX - Balíkovna,575500.0,Přelouč,53508,Dukelské náměstí,306.0,,
,OX - Balíkovna,571164.0,Chrudim,53725,Popperovo náměstí,174.0,,
,OX - Balíkovna,572268.0,Slatiňany,53829,Spojovací,658.0,,
,OX - Balíkovna,571393.0,Hlinsko,53913,Adámkova třída,1094.0,,
,OX - Balíkovna,579025.0,Trutnov,54122,Říční,56.0,,
,OX - Balíkovna,579858.0,Vrchlabí,54320,Nerudova,1271.0,,
,OX - Balíkovna,579742.0,Špindlerův Mlýn,54354,,188.0,,
,OX - Balíkovna,573868.0,Náchod,54713,Kladská,128.0,,
,OX - Balíkovna,573965.0,Červený Kostelec,54967,,155.0,,
,OX - Balíkovna,580031.0,Česká Třebová,56009,náměstí Jana Pernera,579.0,,
,OX - Balíkovna,580538.0,Letohrad,56183,Družstevní,833.0,,
,OX - Balíkovna,580538.0,Letohrad,56187,Tyršova,259.0,,
,OX - Balíkovna,580376.0,Jablonné nad Orlicí,56188,Hradisková,575.0,,
,OX - Balíkovna,581101.0,Velká Skrovnice,56229,,30.0,,
,OX - Balíkovna,580511.0,Lanškroun,56313,nám. J. M. Marků,56.0,,
,OX - Balíkovna,580511.0,Lanškroun,56314,Nádražní,331.0,,
,OX - Balíkovna,577731.0,Svitavy,56823,Větrná,662.0,,
,OX - Balíkovna,577987.0,Dlouhá Loučka,56975,,97.0,,
,OX - Balíkovna,568414.0,Havlíčkův Brod,58011,Nádražní,72.0,,
,OX - Balíkovna,569321.0,Přibyslav,58230,U Nádraží,509.0,,
,OX - Balíkovna,568635.0,Golčův Jeníkov,58299,Mírová,252,,
,OX - Balíkovna,568694.0,Hněvkovice,58303,,132,,
,OX - Balíkovna,569674.0,Vepříkov,58313,,53,,
,OX - Balíkovna,586846.0,Jihlava,58643,Havlíčkova,2408,,
,OX - Balíkovna,586846.0,Jihlava,58644,Havlíčkova,5100,,
,OX - Balíkovna,595209.0,Žďár nad Sázavou,59113,Chelčického,229,,
,OX - Balíkovna,596230.0,Nové Město na Moravě,59239,Masarykova,1492,,
,OX - Balíkovna,597007.0,Velké Meziříčí,59409,Poštovní,1422,,
,OX - Balíkovna,597007.0,Velké Meziříčí,59411,Poštovní,1422,,
,OX - Balíkovna,582786.0,Brno,61513,Lazaretní,610,,
,OX - Balíkovna,582786.0,Brno,62109,Gromešova,1202,,
,OX - Balíkovna,582786.0,Brno,64302,Rebešovická,120,,
,OX - Balíkovna,582824.0,Bílovice nad Svitavou,66418,Komenského,300,,
,OX - Balíkovna,584207.0,Zastávka,66489,Nádražní,36,,
,OX - Balíkovna,583251.0,Kuřim,66612,Farského,226,,
,OX - Balíkovna,583081.0,Hrušovany u Brna,66714,Nádražní,112,,
,OX - Balíkovna,593711.0,Znojmo,66933,Dr. Milady Horákové,2239,,
,OX - Balíkovna,593711.0,Znojmo,66934,Přímětická,1813,,
,OX - Balíkovna,590266.0,Třebíč,67419,Nádražní,142,,
,OX - Balíkovna,591246.0,Nová Ves,67537,,66,,
,OX - Balíkovna,591301.0,Okříšky,67547,Nádražní,102,,
,OX - Balíkovna,591211.0,Náměšť nad Oslavou,67584,Nádražní,145,,
,OX - Balíkovna,590860.0,Kojetice,67590,,82,,
,OX - Balíkovna,591459.0,Přibyslavice,67592,Na Návsi,40,,
,OX - Balíkovna,591165.0,Mladoňovice,67594,,128,,
,OX - Balíkovna,581291,Adamov,67919,Nádražní,107,,
,OX - Balíkovna,582336.0,Skalice nad Svitavou,67928,,35,,
,OX - Balíkovna,582239.0,Rájec-Jestřebí,67929,,328,,
,OX - Balíkovna,581372.0,Boskovice,68008,Hybešova,1009,,
,OX - Balíkovna,592889.0,Vyškov,68216,Nádražní,128,,
,OX - Balíkovna,592943.0,Bučovice,68506,Nádražní,342,,
,OX - Balíkovna,550752.0,Staré Město,68618,Nádražní,243,,
,OX - Balíkovna,592731.0,Uherský Brod,68817,Pod Valy,1046,,
,OX - Balíkovna,584291.0,Břeclav,69031,Sady 28. října,3491,,
,OX - Balíkovna,585033.0,Vranovice,69180,Nádražní,112,,
,OX - Balíkovna,584495.0,Hustopeče,69307,Nádraží místní,569,,
,OX - Balíkovna,586021.0,Hodonín,69532,Velkomoravská,2270,,
,OX - Balíkovna,586587.0,Strážnice,69693,Nádražní,722,,
,OX - Balíkovna,586404.0,Moravský Písek,69694,Revoluční,151,,
,OX - Balíkovna,586307.0,Kyjov,69717,Nádražní,592,,
,OX - Balíkovna,586722.0,Veselí nad Moravou,69813,Národních mučedníků,700,,
,OX - Balíkovna,554821.0,Ostrava,70209,Nádražní,164,,
,OX - Balíkovna,554821.0,Ostrava,71901,Bártova,582,,
,OX - Balíkovna,554821.0,Ostrava,72101,Peterkova,132,,
,OX - Balíkovna,554821.0,Ostrava,72532,Spojovací,396,,
,OX - Balíkovna,598917.0,Karviná,73325,Nádražní,1939,,
,OX - Balíkovna,598917.0,Karviná,73326,Nádražní,695,,
,OX - Balíkovna,598003.0,Frýdek-Místek,73838,Dobrovského,3680,,
,OX - Balíkovna,598020.0,Bílá,73896,,158,,
,OX - Balíkovna,598810.0,Třinec,74015,Nádražní,348,,
,OX - Balíkovna,598062.0,Bystřice,74016,,141,,
,OX - Balíkovna,554014.0,Návsí,74017,,207,,
,OX - Balíkovna,599191.0,Nový Jičín,74117,Přemyslovců,2252,,
,OX - Balíkovna,599921.0,Studénka,74306,Nádražní,135,,
,OX - Balíkovna,599344.0,Frenštát pod Radhoštěm,74412,Nádražní,898,,
,OX - Balíkovna,511382.0,Přerov,75017,Husova,632,,
,OX - Balíkovna,514055.0,Kojetín,75206,Nádražní,458,,
,OX - Balíkovna,513750.0,Hranice,75313,Nádražní,498,,
,OX - Balíkovna,552968.0,Horní Těšice,75358,,31,,
,OX - Balíkovna,515329.0,Malhotice,75359,,57,,
,OX - Balíkovna,545058.0,Valašské Meziříčí,75715,Nádražní,545,,
,OX - Balíkovna,585068.0,Zlín,76025,Trávník,543,,
,OX - Balíkovna,557170.0,Ostrata,76338,,23,,
,OX - Balíkovna,585068.0,Zlín,76371,třída 3. května,1170,,
,OX - Balíkovna,585599.0,Otrokovice,76515,Nádražní,272,,
,OX - Balíkovna,585599.0,Otrokovice,76516,tř. Osvobození,1210,,
,OX - Balíkovna,588296.0,Kroměříž,76714,Spáčilova,3763,,
,OX - Balíkovna,588296.0,Kroměříž,76735,Havlíčkova,660,,
,OX - Balíkovna,588491.0,Hulín,76844,Nádražní,380,,
,OX - Balíkovna,500496.0,Olomouc,77913,Jeremenkova,103,,
,OX - Balíkovna,500496.0,Olomouc,77914,Ladova,346,,
,OX - Balíkovna,569798.0,Horní Loděnice,78295,,114,,
,OX - Balíkovna,505188.0,Šternberk,78507,Nádražní,1705,,
