id2,id,accessPointType,name,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,ID,ulice,cislo,psc,mesto
1845,4579769,ParcelBox,PBOX BRN J. Faimonové (Rest.Gam),49.203200611,16.678865805,PBOX,BRN,J. Faimonové,Rest.Gam,"""49.203200611,16.678865805"",","Josefy Faimonové 11b, 628 00 Brno-Líšeň, Czechia",96,Josefy Faimonové,11b,62800,Brno-Líšeň
1032,4338292,ParcelBox,PBOX BRN J.Obrovského (Olman),49.22559,16.532468611,PBOX,BRN,J.Obrovského,Olman,"""49.22559,16.532468611"",","Jakuba Obrovského 1389/1b, 635 00 Brno-Brno-Bystrc, Czechia",97,Jakuba Obrovského,1389/1b,63500,Brno-Brno-Bystrc
866,4303820,ParcelBox,PBOX BRN Karlova (parking),49.213130805,16.645009194,PBOX,BRN,Karlova,parking,"""49.213130805,16.645009194"",","Karlova 7, 614 00 Brno-Maloměřice a Obřany, Czechia",98,Karlova,7,61400,Brno-Maloměřice a Obřany
17,4453578,ParcelBox,PBOX BRN Kaštanová (Makro),49.162266111,16.639301888,PBOX,BRN,Kaštanová,Makro,"""49.162266111,16.639301888"",","Kaštanová 506/50, 620 00 Brno-Tuřany-Brněnské Ivanovice, Czechia",99,Kaštanová,506/50,62000,Brno-Tuřany-Brněnské Ivanovice
422,4545542,ParcelBox,PBOX BRN Kotlanova (Pivovar),49.210703111,16.680554388,PBOX,BRN,Kotlanova,Pivovar,"""49.210703111,16.680554388"",","Kotlanova 2162/5, 628 00 Brno-Líšeň, Czechia",100,Kotlanova,2162/5,62800,Brno-Líšeň
5,4447573,ParcelBox,PBOX BRN Kroupova (Nonstop),49.165531888,16.561896694,PBOX,BRN,Kroupova,Nonstop,"""49.165531888,16.561896694"",","Kroupova 47, 625 00 Brno-Starý Lískovec, Czechia",101,Kroupova,47,62500,Brno-Starý Lískovec
955,4327801,ParcelBox,PBOX BRN Křenová (Nolatino),49.191743305,16.618851111,PBOX,BRN,Křenová,Nolatino,"""49.191743305,16.618851111"",","Křenová 299, 602 00 Brno-střed-Trnitá, Czechia",102,Křenová,299,60200,Brno-střed-Trnitá
1117,4384407,ParcelBox,PBOX BRN Kubíčkova (OC Max),49.221506888,16.517496694,PBOX,BRN,Kubíčkova,OC Max,"""49.221506888,16.517496694"",","Kubíčkova 8, 635 00 Brno-Bystrc, Czechia",103,Kubíčkova,8,63500,Brno-Bystrc
1740,4572490,ParcelBox,PBOX BRN Labská (U ZŠ),49.171103111,16.558452194,PBOX,BRN,Labská,U ZŠ,"""49.171103111,16.558452194"",","Labská 152/29, 625 00 Brno-Starý Lískovec, Czechia",104,Labská,152/29,62500,Brno-Starý Lískovec
984,4330724,ParcelBox,PBOX BRN Lidická (Telchar),49.202756694,16.606883888,PBOX,BRN,Lidická,Telchar,"""49.202756694,16.606883888"",","Lidická 965/31, 602 00 Brno-střed-Veveří, Czechia",105,Lidická,965/31,60200,Brno-střed-Veveří
1025,4336965,ParcelBox,PBOX BRN Loosova (Dukát),49.232232194,16.618101388,PBOX,BRN,Loosova,Dukát,"""49.232232194,16.618101388"",","Loosova 262/1, 638 00 Brno-sever-Lesná, Czechia",106,Loosova,262/1,63800,Brno-sever-Lesná
816,4299878,ParcelBox,PBOX BRN Masarykova (Elektro),49.132329694,16.614642194,PBOX,BRN,Masarykova,Elektro,"""49.132329694,16.614642194"",","Masarykova 123, 664 42 Modřice, Czechia",107,Masarykova,123,66442,Modřice
207,4504013,ParcelBox,PBOX BRN Nám.28.Dubna (ZAST.ZOO),49.227961111,16.531332194,PBOX,BRN,Nám.28.Dubna,ZAST.ZOO,"""49.227961111,16.531332194"",","nám. 28. dubna 1, 635 00 Brno-Bystrc, Czechia",108,nám. 28. dubna,1,63500,Brno-Bystrc
715,4271144,ParcelBox,PBOX BRN Náměstí SNP (OD),49.217836388,16.621512805000002,PBOX,BRN,Náměstí SNP,OD,"""49.217836388,16.621512805000002"",","nám. SNP 1140/32, 613 00 Brno-sever-Černá Pole, Czechia",109,nám. SNP,1140/32,61300,Brno-sever-Černá Pole
738,4274276,ParcelBox,PBOX BRN Netroufalky (Mint),49.180141388,16.568019194,PBOX,BRN,Netroufalky,Mint,"""49.180141388,16.568019194"",","Netroufalky 5, 625 00 Brno-Brno-Bohunice, Czechia",110,Netroufalky,5,62500,Brno-Brno-Bohunice
681,4264211,ParcelBox,PBOX BRN Netroufalky (OC Campu),49.1758525,16.566356694,PBOX,BRN,Netroufalky,OC Campu,"""49.1758525,16.566356694"",","Palachovo nám. 2, 625 00 Brno-Starý Lískovec, Czechia",111,Palachovo nám.,2,62500,Brno-Starý Lískovec
1159,4393391,ParcelBox,PBOX BRN Nováčkova (Trafika),49.208495305,16.629648611,PBOX,BRN,Nováčkova,Trafika,"""49.208495305,16.629648611"",","Nováčkova 1542/13, 614 00 Brno-sever-Husovice, Czechia",112,Nováčkova,1542/13,61400,Brno-sever-Husovice
685,4264443,ParcelBox,PBOX BRN Novoměstská (Nolatino),49.236874694,16.587423888,PBOX,BRN,Novoměstská,Nolatino,"""49.236874694,16.587423888"",","Novoměstská 1a, 621 00 Brno-Brno-Řečkovice a Mokrá Hora, Czechia",113,Novoměstská,1a,62100,Brno-Brno-Řečkovice a Mokrá Hora
26,4454146,ParcelBox,PBOX BRN Obřanská (Hala),49.222230305,16.642718611,PBOX,BRN,Obřanská,Hala,"""49.222230305,16.642718611"",","Franzova 0, 614 00 Brno-Brno-Maloměřice a Obřany, Czechia",114,Franzova,0,61400,Brno-Brno-Maloměřice a Obřany
666,4262966,ParcelBox,PBOX BRN Okružní (Kanc_bud),49.2348775,16.622380305,PBOX,BRN,Okružní,Kanc_bud,"""49.2348775,16.622380305"",","Okružní 834/29A, 638 00 Brno-Brno-sever, Czechia",115,Okružní,834/29A,63800,Brno-Brno-sever
1072,4353304,ParcelBox,PBOX BRN Okružní (Parkoviš),49.222406694,16.624355305,PBOX,BRN,Okružní,Parkoviš,"""49.222406694,16.624355305"",","Okružní 275/9, 638 00 Brno-sever-Lesná, Czechia",116,Okružní,275/9,63800,Brno-sever-Lesná
986,4330855,ParcelBox,PBOX BRN Palackého tř. (JK ubyt.),49.229742805,16.592185,PBOX,BRN,Palackého tř.,JK ubyt.,"""49.229742805,16.592185"",","Dalimilova 148a, 612 00 Brno-Královo Pole, Czechia",117,Dalimilova,148a,61200,Brno-Královo Pole
817,4299887,ParcelBox,PBOX BRN Panská (Rozkvět),49.193804694,16.608584194,PBOX,BRN,Panská,Rozkvět,"""49.193804694,16.608584194"",","Pasáž Rozkvět, Panská 393/6, 602 00 Brno-střed, Czechia",118,Panská,393/6,60200,Brno-střed
683,4264441,ParcelBox,PBOX BRN Pekarska (FN),49.190930805,16.601121111,PBOX,BRN,Pekarska,FN,"""49.190930805,16.601121111"",","Anenská 54/22, 602 00 Brno-střed, Czechia",119,Anenská,54/22,60200,Brno-střed
753,4276454,ParcelBox,PBOX BRN Pěkná (Potravin),49.130223111,16.654341888,PBOX,BRN,Pěkná,Potravin,"""49.130223111,16.654341888"",","Pěkná 51, 643 00 Brno-Chrlice, Czechia",120,Pěkná,51,64300,Brno-Chrlice
705,4268144,ParcelBox,PBOX BRN Pražská (VESELÝ),49.174388611,16.537795611,PBOX,BRN,Pražská,VESELÝ,"""49.174388611,16.537795611"",","Pražská 6, 642 00 Brno-Bosonohy, Czechia",121,Pražská,6,64200,Brno-Bosonohy
152,4492781,ParcelBox,PBOX BRN Příkop (IBC),49.200054194,16.613083611,PBOX,BRN,Příkop,IBC,"""49.200054194,16.613083611"",","Příkop 843/4, 602 00 Brno-Brno-střed, Czechia",122,Příkop,843/4,60200,Brno-Brno-střed
1261,4440376,ParcelBox,PBOX BRN Renčova (Foodmark),49.247526388,16.575523305,PBOX,BRN,Renčova,Foodmark,"""49.247526388,16.575523305"",","Ren��ova 1945/26, 621 00 Brno-Řečkovice a Mokrá Hora, Czechia",123,Ren��ova,1945/26,62100,Brno-Řečkovice a Mokrá Hora
702,4267239,ParcelBox,PBOX BRN Rolencova (Transped),49.146634388,16.658725,PBOX,BRN,Rolencova,Transped,"""49.146634388,16.658725"",","Rolencova 492/77, 620 00 Brno-Tuřany-Brněnské Ivanovice, Czechia",124,Rolencova,492/77,62000,Brno-Tuřany-Brněnské Ivanovice
978,4329957,ParcelBox,PBOX BRN Sedláčkova (IQ Wash),49.202060611,16.668476694,PBOX,BRN,Sedláčkova,IQ Wash,"""49.202060611,16.668476694"",","Sedláčkova 2557/4, 628 00 Brno-Brno-Líšeň, Czechia",125,Sedláčkova,2557/4,62800,Brno-Brno-Líšeň
1735,4571817,ParcelBox,PBOX BRN Spáčilova (Pošta),49.187598305,16.640891388,PBOX,BRN,Spáčilova,Pošta,"""49.187598305,16.640891388"",","Spáčilova 1109/15, 618 00 Brno-Brno-Černovice, Czechia",126,Spáčilova,1109/15,61800,Brno-Brno-Černovice
703,4267336,ParcelBox,PBOX BRN Sportovní (Boby),49.212429194,16.607767194,PBOX,BRN,Sportovní,Boby,"""49.212429194,16.607767194"",","Sportovní 559, 602 00 Brno-Brno-Královo Pole, Czechia",127,Sportovní,559,60200,Brno-Brno-Královo Pole
1116,4384122,ParcelBox,PBOX BRN Stará osada (U zastáv),49.201751888,16.641405305,PBOX,BRN,Stará osada,U zastáv,"""49.201751888,16.641405305"",","Stará osada, 615 00 Brno-Brno-Židenice, Czechia",128,Stará osada,,61500,Brno-Brno-Židenice
811,4299342,ParcelBox,PBOX BRN Stránského (Zepiko),49.212593305,16.568298305,PBOX,BRN,Stránského,Zepiko,"""49.212593305,16.568298305"",","Stránského 3033, 616 00 Brno-Žabovřesky, Czechia",129,Stránského,3033,61600,Brno-Žabovřesky
1759,4572843,ParcelBox,PBOX BRN Střížova (křižov.),49.144829194,16.665383111,PBOX,BRN,Střížova,křižov.,"""49.144829194,16.665383111"",","Sokolnická 73/1, 620 00 Brno-Tuřany, Czechia",130,Sokolnická,73/1,62000,Brno-Tuřany
1026,4336966,ParcelBox,PBOX BRN Svatopetrská (Hotel),49.179606694,16.6210675,PBOX,BRN,Svatopetrská,Hotel,"""49.179606694,16.6210675"",","Svatopetrská 672/26, 617 00 Brno-jih, Czechia",131,Svatopetrská,672/26,61700,Brno-jih
1255,4439375,ParcelBox,PBOX BRN Táborská (Zastávka),49.192623611,16.635252805,PBOX,BRN,Táborská,Zastávka,"""49.192623611,16.635252805"",","Táborská 4356/224, 615 00 Brno-Brno-Židenice, Czechia",132,Táborská,4356/224,61500,Brno-Brno-Židenice
3583,4676176,ParcelBox,PBOX BRN Tilhonova (Autoškol),49.179496111,16.681721694,PBOX,BRN,Tilhonova,Autoškol,"""49.179496111,16.681721694"",","Tilhonova 1218/28/627 00, 627 00 Slatina, Czechia",133,Tilhonova 1218/28/627,0,62700,Slatina
767,4279510,ParcelBox,PBOX BRN Tuřanka (Slatina),49.168233611,16.680541694,PBOX,BRN,Tuřanka,Slatina,"""49.168233611,16.680541694"",","Tuřanka 1554, 627 00 Slatina, Czechia",134,Tuřanka,1554,62700,Slatina
1112,4365105,ParcelBox,PBOX BRN U Červen.mlýna (Kan.bud.),49.2157525,16.601593611,PBOX,BRN,U Červen.mlýna,Kan.bud.,"""49.2157525,16.601593611"",","U Červeného mlýna 1, 612 00 Brno-Královo Pole, Czechia",135,U Červeného mlýna,1,61200,Brno-Královo Pole
713,4270892,ParcelBox,PBOX BRN U Dálnice (Olympia),49.138649194,16.633981388,PBOX,BRN,U Dálnice,Olympia,"""49.138649194,16.633981388"",","U Dálnice 777, 664 42 Modřice, Czechia",136,U Dálnice,777,66442,Modřice
1658,4568639,ParcelBox,PBOX BRN U Leskavy (Leskavec),49.165304194,16.569327194,PBOX,BRN,U Leskavy,Leskavec,"""49.165304194,16.569327194"",","U Leskavy 10, 625 00 Brno-Starý Lískovec, Czechia",137,U Leskavy,10,62500,Brno-Starý Lískovec
693,4266282,ParcelBox,PBOX BRN U Pošty (Poliklin),49.168269388,16.565330305,PBOX,BRN,U Pošty,Poliklin,"""49.168269388,16.565330305"",","U Pošty 402/14, 625 00 Brno-Starý Lískovec, Czechia",138,U Pošty,402/14,62500,Brno-Starý Lískovec
809,4298911,ParcelBox,PBOX BRN U Sokolovny (Sokol),49.224747194,16.527866111,PBOX,BRN,U Sokolovny,Sokol,"""49.224747194,16.527866111"",","3, U Sokolovny 396, 635 00 Brno-Bystrc, Czechia",139,U Sokolovny,396,63500,Brno-Bystrc
1468,4561241,ParcelBox,PBOX BRN Úvoz (Čápkova),49.203523305,16.593511111,PBOX,BRN,Úvoz,Čápkova,"""49.203523305,16.593511111"",","Úvoz 447/120, 602 00 Brno-Brno-střed, Czechia",140,Úvoz,447/120,60200,Brno-Brno-střed
766,4279509,ParcelBox,PBOX BRN Veslařská (Teta),49.208030305,16.555056888,PBOX,BRN,Veslařská,Teta,"""49.208030305,16.555056888"",","Veslařská 549/52, 637 00 Brno-Brno-Jundrov, Czechia",141,Veslařská,549/52,63700,Brno-Brno-Jundrov
3579,4674962,ParcelBox,PBOX BRN Vídeňská (OC),49.176074388,16.597502805,PBOX,BRN,Vídeňská,OC,"""49.176074388,16.597502805"",","Vídeňská 291, 639 00 Brno-střed, Czechia",142,Vídeňská,291,63900,Brno-střed
740,4274706,ParcelBox,PBOX BRN Viniční (Poliklin),49.198234388,16.656440611,PBOX,BRN,Viniční,Poliklin,"""49.198234388,16.656440611"",","Viniční 3067, 615 00 Brno-Židenice, Czechia",143,Viniční,3067,61500,Brno-Židenice
546,4555951,ParcelBox,PBOX BRN Vodní (Večerka),49.189778111,16.60412,PBOX,BRN,Vodní,Večerka,"""49.189778111,16.60412"",","Vodní 264/17, 603 00 Brno-střed-Staré Brno, Czechia",144,Vodní,264/17,60300,Brno-střed-Staré Brno
701,4267223,ParcelBox,PBOX BRN Výstaviště (Výstaviš),49.188628611,16.585499694,PBOX,BRN,Výstaviště,Výstaviš,"""49.188628611,16.585499694"",","Výstaviště 405/1, 603 00 Brno-st��ed, Czechia",145,Výstaviště,405/1,60300,Brno-střed
491,4550382,ParcelBox,PBOX BRN Za Kněž.hájkem (Parkoviš),49.204511388,16.485662805,PBOX,BRN,Za Kněž.hájkem,Parkoviš,"""49.204511388,16.485662805"",","Bešůvka 785/3, 641 00 Brno-Žebětín, Czechia",146,Bešůvka,785/3,64100,Brno-Žebětín
1853,4580105,ParcelBox,PBOX BRN Zikova (Večerka),49.209013888,16.67421,PBOX,BRN,Zikova,Večerka,"""49.209013888,16.67421"",","Zikova 1, 628 00 Brno-Líšeň, Czechia",147,Zikova,1,62800,Brno-Líšeň
140,4491789,ParcelBox,PBOX BSB Boleslavská (Retail),50.204158888,14.688566388,PBOX,BSB,Boleslavská,Retail,"""50.204158888,14.688566388"",","Boleslavská 1901/1901, 250 01 Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1, Czechia",148,Boleslavská,1901/1901,25001,Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1
569,4556337,ParcelBox,PBOX BSC Družstevní (město),49.734626388,14.665842805,PBOX,BSC,Družstevní,město,"""49.734626388,14.665842805"",","Družstevní 422, 257 51 Bystřice-Bystřice u Benešova, Czechia",149,Družstevní,422,25751,Bystřice-Bystřice u Benešova
155,4493506,ParcelBox,PBOX BSK Nábřeží (Labuť),49.699614388,18.220926888,PBOX,BSK,Nábřeží,Labuť,"""49.699614388,18.220926888"",","Nábřeží 512, 739 44 Brušperk, Czechia",150,Nábřeží,512,73944,Brušperk
612,4559811,ParcelBox,PBOX BSV V Dubinách (Obec),50.101096388,14.092190611,PBOX,BSV,V Dubinách,Obec,"""50.101096388,14.092190611"",","Sportovců 0, 273 51 Braškov-Unhošť, Czechia",151,Sportovců,0,27351,Braškov-Unhošť
189,4495337,ParcelBox,PBOX BTA Nad Vdovečkem (tiskárna),49.4350775,13.881928611,PBOX,BTA,Nad Vdovečkem,tiskárna,"""49.4350775,13.881928611"",","Nad Vdovečkem 1123, 388 01 Blatná, Czechia",152,Nad Vdovečkem,1123,38801,Blatná
1236,4430520,ParcelBox,PBOX BTA nám.J.A.Komensk (Kostka),49.4270525,13.884992805,PBOX,BTA,nám.J.A.Komensk,Kostka,"""49.4270525,13.884992805"",","náměstí J. A. Komenského 53, 388 01 Blatná, Czechia",153,náměstí J. A. Komenského,53,38801,Blatná
1563,4567326,ParcelBox,PBOX BTS Butoves (COOP),50.386618111,15.427059388,PBOX,BTS,Butoves,COOP,"""50.386618111,15.427059388"",","Butoves 63, 506 01 Butoves, Czechia",154,Butoves,63,50601,Butoves
352,4540730,ParcelBox,PBOX BTV Družstevní (Rejoice),49.311603305,15.393031111,PBOX,BTV,Družstevní,Rejoice,"""49.311603305,15.393031111"",","Družstevní 262/25, 588 51 Batelov, Czechia",155,Družstevní,262/25,58851,Batelov
355,4540737,ParcelBox,PBOX BTV náměstí Míru (Městys),49.315578305,15.393335305,PBOX,BTV,náměstí Míru,Městys,"""49.315578305,15.393335305"",","nám. Míru 535/41, 588 51 Batelov, Czechia",156,nám. Míru,535/41,58851,Batelov
1631,4568230,ParcelBox,PBOX BUB Boršice u Blat. (COOP),48.932429388,17.574476388,PBOX,BUB,Boršice u Blat.,COOP,"""48.932429388,17.574476388"",","Boršice u Blatnice 307, 687 63 Boršice u Blatnice, Czechia",157,Boršice u Blatnice,307,68763,Boršice u Blatnice
623,4560171,ParcelBox,PBOX BUL Cihelní (Hruška),49.985349388,17.456883111,PBOX,BUL,Cihelní,Hruška,"""49.985349388,17.456883111"",","Cihelní 1345/2, 792 01 Bruntál-Bruntál 1, Czechia",158,Cihelní,1345/2,79201,Bruntál-Bruntál 1
257,4506919,ParcelBox,PBOX BUL Dolní (Rybník),49.982728305,17.460516694,PBOX,BUL,Dolní,Rybník,"""49.982728305,17.460516694"",","Dolní 1566/2, 792 01 Bruntál-Bruntál 1, Czechia",159,Dolní,1566/2,79201,Bruntál-Bruntál 1
276,4533704,ParcelBox,PBOX BUL Nádražní (Hruška),49.992176111,17.469850611,PBOX,BUL,Nádražní,Hruška,"""49.992176111,17.469850611"",","Nádražní 1443/3, 792 01 Bruntál-Bruntál 1, Czechia",160,Nádražní,1443/3,79201,Bruntál-Bruntál 1
3552,4589714,ParcelBox,PBOX BUP Borová (Obec),49.737025805,16.165439694,PBOX,BUP,Borová,Obec,"""49.737025805,16.165439694"",","Borová 100, 569 82 Borová, Czechia",161,Borová,100,56982,Borová
1485,4563853,ParcelBox,PBOX BUV tř. A. Kašpara (JEDNOTA),49.943175305,16.9247725,PBOX,BUV,tř. A. Kašpara,JEDNOTA,"""49.943175305,16.9247725"",","789 61, Bludov, Czechia",162,,,78961,Bludov
3616,4718925,ParcelBox,PBOX BVE 5. května (FLOP),49.5843075,13.5354975,PBOX,BVE,5. května,FLOP,"""49.5843075,13.5354975"",","5. května 653, 336 01 Blovice, Czechia",163,5. května,653,33601,Blovice
3588,4677310,ParcelBox,PBOX BVE Jirotova (průmysl),49.5811375,13.537565805,PBOX,BVE,Jirotova,průmysl,"""49.5811375,13.537565805"",","Jirotova 375, 336 01 Blovice, Czechia",164,Jirotova,375,33601,Blovice
1731,4571457,ParcelBox,PBOX BVE Tyršova (Sokol),49.579224694,13.539203305,PBOX,BVE,Tyršova,Sokol,"""49.579224694,13.539203305"",","Tyršova 270, 336 01 Blovice, Czechia",165,Tyršova,270,33601,Blovice
330,4539371,ParcelBox,PBOX BYC Bystřec (obec),50.010143888,16.62354,PBOX,BYC,Bystřec,obec,"""50.010143888,16.62354"",","Bystřec 333, 561 54 Bystřec, Czechia",166,Bystřec,333,56154,Bystřec
119,4487135,ParcelBox,PBOX BYE U vodojemu (Tesco),49.302486222,14.476074222,PBOX,BYE,U vodojemu,Tesco,"""49.302486222,14.476074222"",","U Vodojemu 991, 391 65 Bechyně, Czechia",167,U Vodojemu,991,39165,Bechyně
1600,4567987,ParcelBox,PBOX BZA Březová (Potravin),49.260419388,17.790590805,PBOX,BZA,Březová,Potravin,"""49.260419388,17.790590805"",","Březová 50, 763 15 Březová, Czechia",168,Březová,50,76315,Březová
650,4560588,ParcelBox,PBOX BZO Bezno (KM-PRONA),50.361854694,14.792911111,PBOX,BZO,Bezno,KM-PRONA,"""50.361854694,14.792911111"",","Bezno 311, 294 29 Bezno, Czechia",169,Bezno,311,29429,Bezno
563,4556329,ParcelBox,PBOX CAY Chaloupky (Obec),49.790488888,13.871585,PBOX,CAY,Chaloupky,Obec,"""49.790488888,13.871585"",","Chaloupky 26, 267 62 Chaloupky, Czechia",170,Chaloupky,26,26762,Chaloupky
217,4504647,ParcelBox,PBOX CBD Krále Jiřího (pneu),50.075973611,14.864510611,PBOX,CBD,Krále Jiřího,pneu,"""50.075973611,14.864510611"",","Krále Jiřího 207/207, 282 01 Český Brod, Czechia",171,Krále Jiřího,207/207,28201,Český Brod
65,4472505,ParcelBox,PBOX CBD Žižkova (Barvy),50.073287805,14.849759694,PBOX,CBD,Žižkova,Barvy,"""50.073287805,14.849759694"",","Žižkova 1413, 282 01 Český Brod, Czechia",172,Žižkova,1413,28201,Český Brod
1145,4391472,ParcelBox,PBOX CBE České Vrbné (NC Géčko),48.999762805,14.452196694,PBOX,CBE,České Vrbné,NC Géčko,"""48.999762805,14.452196694"",","Krčínova 1086, 370 11 České Budějovice-České Budějovice 2, Czechia",173,Krčínova,1086,37011,České Budějovice-České Budějovice 2
290,4535782,ParcelBox,PBOX CBE České Vrbné (Siko),49.003547805,14.448980305,PBOX,CBE,České Vrbné,Siko,"""49.003547805,14.448980305"",","České Vrbné 2376, 370 11 České Budějovice-České Budějovice 2, Czechia",174,České Vrbné,2376,37011,České Budějovice-České Budějovice 2
847,4301820,ParcelBox,PBOX CBE Dlouhá (Fitness),48.989642805,14.456306888,PBOX,CBE,Dlouhá,Fitness,"""48.989642805,14.456306888"",","Dlouhá 889/35, 370 11 České Budějovice-České Budějovice 11, Czechia",175,Dlouhá,889/35,37011,České Budějovice-České Budějovice 11
289,4535781,ParcelBox,PBOX CBE Dobrovodská (zastávka),48.971783888,14.494481111,PBOX,CBE,Dobrovodská,zastávka,"""48.971783888,14.494481111"",","Dobrovodská 33, 370 06 České Budějovice-České Budějovice 6, Czechia",176,Dobrovodská,33,37006,České Budějovice-České Budějovice 6
1685,4569463,ParcelBox,PBOX CBE F.A.Gerstnera (FÚ),48.970176111,14.472735611,PBOX,CBE,F.A.Gerstnera,FÚ,"""48.970176111,14.472735611"",","Františka Antonína Gerstnera 5/1, 370 01 České Budějovice-České Budějovice 1, Czechia",177,Františka Antonína Gerstnera,5/1,37001,České Budějovice-České Budějovice 1
3501,4584802,ParcelBox,PBOX CBE Hradební (Hradební),48.975488888,14.477531388,PBOX,CBE,Hradební,Hradební,"""48.975488888,14.477531388"",","Hradební 362/10, 370 01 České Budějovice-České Budějovice 1, Czechia",178,Hradební,362/10,37001,České Budějovice-České Budějovice 1
22,4453586,ParcelBox,PBOX CBE Hrdějovice (Makro),49.016470805,14.491637805,PBOX,CBE,Hrdějovice,Makro,"""49.016470805,14.491637805"",","Hrdějovice 396, 373 61 Hrdějovice, Czechia",179,Hrdějovice,396,37361,Hrdějovice
858,4302352,ParcelBox,PBOX CBE Husova třída (Br.Tesco),48.985625,14.459815305,PBOX,CBE,Husova třída,Br.Tesco,"""48.985625,14.459815305"",","Husova tř. 523, 370 05 České Budějovice-České Budějovice 5, Czechia",180,Husova tř.,523,37005,České Budějovice-České Budějovice 5
881,4304405,ParcelBox,PBOX CBE Husova třída (Hl.brána),48.978560611,14.461203111,PBOX,CBE,Husova třída,Hl.brána,"""48.978560611,14.461203111"",","Husova tř. 523/30, 370 05 České Budějovice-České Budějovice 5, Czechia",181,Husova tř.,523/30,37005,České Budějovice-České Budějovice 5
1534,4566974,ParcelBox,PBOX CBE J. Boreckého (Baumax),48.988628305,14.459883888,PBOX,CBE,J. Boreckého,Baumax,"""48.988628305,14.459883888"",","J. Boreckého 1661/34, 370 11 České Budějovice-České Budějovice 5, Czechia",182,J. Boreckého,1661/34,37011,České Budějovice-České Budějovice 5
914,4308527,ParcelBox,PBOX CBE K.Štěcha (Trefa),48.986931888,14.4380825,PBOX,CBE,K.Štěcha,Trefa,"""48.986931888,14.4380825"",","K. Štěcha 1264/26, 370 05 České Budějovice-České Budějovice 2, Czechia",183,K. Štěcha,1264/26,37005,České Budějovice-České Budějovice 2
619,4560166,ParcelBox,PBOX CBE Kaliště (Zmrzlina),48.965223888,14.576466111,PBOX,CBE,Kaliště,Zmrzlina,"""48.965223888,14.576466111"",","Kaliště 2339, 370 06 České Budějovice-České Budějovice 6, Czechia",184,Kaliště,2339,37006,České Budějovice-České Budějovice 6
1030,4337405,ParcelBox,PBOX CBE Kněžskodvorská (Kan.bud.),48.988181111,14.473017194,PBOX,CBE,Kněžskodvorská,Kan.bud.,"""48.988181111,14.473017194"",","Kněžskodvorská 370 04, 370 04 České Budějovice-České Budějovice 4, Czechia",185,Kněžskodvorská 370,4,37004,České Budějovice-České Budějovice 4
